comment_id,video_id,parent_id,text_display,text_original,author_display_name,published_at,like_count
Ugy8XOlCEmvBaTGX7rd4AaABAg,DJc4MpMkdnI,,"Чиновники не избираются нашим народом, их назначают. Даже через липовые выборы. Поэтому им плевать на здравый смысл и экономически эффективное производство. 
Главное освоить деньги под благими проектами.","Чиновники не избираются нашим народом, их назначают. Даже через липовые выборы. Поэтому им плевать на здравый смысл и экономически эффективное производство. 
Главное освоить деньги под благими проектами.",@DeepSpaceKazakhstan,2025-11-06T09:41:38Z,0
UgwibKeV4LdX8-MXmL54AaABAg,5GDlBby2pBA,,"Им там надо поднять черепную коробку. Помыть, почистить там внутри и поставить коробку обратно посадив на монтажную пену. Может поможет. И будем жить как в нормальных развитых странах.","Им там надо поднять черепную коробку. Помыть, почистить там внутри и поставить коробку обратно посадив на монтажную пену. Может поможет. И будем жить как в нормальных развитых странах.",@РашидНурканов-и3с,2025-11-06T09:39:53Z,0
UgyzCx3KbYlyn4XY7hl4AaABAg.AP8IRnuxxLeAPAy4x3lSs5,t_HtRmlKCVI,UgyzCx3KbYlyn4XY7hl4AaABAg,@ДмитрийЗверев-э3мна эти деньги можно в Павлодаре или Петропавловске купить  большую квартиру…,@ДмитрийЗверев-э3мна эти деньги можно в Павлодаре или Петропавловске купить  большую квартиру…,@aliyausseinova4781,2025-11-06T09:38:08Z,0
UgwsthLJnacnV5F8p214AaABAg,gvDGa3Fw2Jc,,"Также надо посмотреть все гос закупки по аренде помещений( НАО ПРАВИТЕЛЬСТВО ДЛЯ ГРАЖДАН И Т.Д.) , там тоже интересные вещи происходят😂","Также надо посмотреть все гос закупки по аренде помещений( НАО ПРАВИТЕЛЬСТВО ДЛЯ ГРАЖДАН И Т.Д.) , там тоже интересные вещи происходят😂",@Саят-х8ъ,2025-11-06T09:36:56Z,0
Ugy1zKjEeRlKwAHSmo94AaABAg,ysY-KkSvBt8,,Вот такой человек должен быть президентом!,Вот такой человек должен быть президентом!,@АлександрШадрин-ф2ж8п,2025-11-06T09:33:20Z,0
UgwSIrg_BVLXB2Ab9Kp4AaABAg.APAIPBypPlFAPAwLaBWEci,t_HtRmlKCVI,UgwSIrg_BVLXB2Ab9Kp4AaABAg,Одного уже посадили за разжигание национальной розни. Тоже хочешь?),Одного уже посадили за разжигание национальной розни. Тоже хочешь?),@AndreyArt-s,2025-11-06T09:22:56Z,3
UgwA4kFATd3Z54X5iFl4AaABAg.AP6_gy6hK_yAPAw6Ykh6b-,t_HtRmlKCVI,UgwA4kFATd3Z54X5iFl4AaABAg,​@Uasya-rm3xeонбаған,​@Uasya-rm3xeонбаған,@m.air4,2025-11-06T09:20:53Z,1
UgxqKyCiWThtb-hSr4Z4AaABAg.AP6jhtiaNsXAPAvY3-scOu,t_HtRmlKCVI,UgxqKyCiWThtb-hSr4Z4AaABAg,Лечись от злости,Лечись от злости,@m.air4,2025-11-06T09:15:54Z,1
UgzuLaw1klhcARHwWrl4AaABAg,mW07S32VQKc,,А когда будет результат,А когда будет результат,@alischarf5852,2025-11-06T09:15:04Z,0
UgyPqCn-6nPHw-701cp4AaABAg.AP6ppDv2yy-APAvNGVJbna,t_HtRmlKCVI,UgyPqCn-6nPHw-701cp4AaABAg,Если такая страна как ты пишешь все некомпетентные что же здесь живешь. Чемодан вокзал.,Если такая страна как ты пишешь все некомпетентные что же здесь живешь. Чемодан вокзал.,@m.air4,2025-11-06T09:14:26Z,1
UgxmViK6ZZb4Mt-8JY54AaABAg,DJc4MpMkdnI,,"Бектенов жумыс истемек тугули,сойлеуге еринетин сиякты,отырысына карасан.","Бектенов жумыс истемек тугули,сойлеуге еринетин сиякты,отырысына карасан.",@Ергазы111,2025-11-06T09:13:47Z,0
UgyMyhzyy0JF1fxdZfZ4AaABAg,VZwq0MrmXE8,,Ваша мова - ваша сила. Але росія захоче вам допомогти... піти на дно.,Ваша мова - ваша сила. Але росія захоче вам допомогти... піти на дно.,@Nagluka,2025-11-06T09:10:23Z,0
UgzFWRu_JS-ZFBqmIo54AaABAg.AP6xiJXwqTDAPAumxDe77u,t_HtRmlKCVI,UgzFWRu_JS-ZFBqmIo54AaABAg,​​@ТатьянаМельникова-я9йлечись от злости,​​@ТатьянаМельникова-я9йлечись от злости,@m.air4,2025-11-06T09:09:20Z,2
UgyzCx3KbYlyn4XY7hl4AaABAg.AP8IRnuxxLeAPAu5emG8aq,t_HtRmlKCVI,UgyzCx3KbYlyn4XY7hl4AaABAg,​@ДмитрийЗверев-э3мврать надо меньше,​@ДмитрийЗверев-э3мврать надо меньше,@Qazaq-q4r,2025-11-06T09:03:17Z,1
UgwSIrg_BVLXB2Ab9Kp4AaABAg.APAIPBypPlFAPAt2_8S-vR,t_HtRmlKCVI,UgwSIrg_BVLXB2Ab9Kp4AaABAg,​@OnlyLegacy89в рф же лучше езжайте.,​@OnlyLegacy89в рф же лучше езжайте.,@m.air4,2025-11-06T08:54:08Z,1
UgwSIrg_BVLXB2Ab9Kp4AaABAg.APAIPBypPlFAPAsxmoq81f,t_HtRmlKCVI,UgwSIrg_BVLXB2Ab9Kp4AaABAg,​@nikitapavlovich4838наоборот будет меньше,​@nikitapavlovich4838наоборот будет меньше,@m.air4,2025-11-06T08:53:20Z,0
UgwXLVfYNWoJudR3OTl4AaABAg,mW07S32VQKc,,"Совершенно верно. От количества дармоедов качество принимаемых им законов совершенно независят. Нас всего 19- 20 миллионов населения. Вот такое количество порядка 20 депутатов достаточно на всю страну. А остальных на фиг, всех распустить. Зачем кормить этот расширяющийся в ширь, отросток??? 😮 Толку от них нет и не было никогда.😮 Так что, за их сокращение весь народ проголосует непременно.😮","Совершенно верно. От количества дармоедов качество принимаемых им законов совершенно независят. Нас всего 19- 20 миллионов населения. Вот такое количество порядка 20 депутатов достаточно на всю страну. А остальных на фиг, всех распустить. Зачем кормить этот расширяющийся в ширь, отросток??? 😮 Толку от них нет и не было никогда.😮 Так что, за их сокращение весь народ проголосует непременно.😮",@aizhanboss4420,2025-11-06T08:45:33Z,0
