comment_id,text_original,lang_model,is_kazakh_model
UgyWBCMV5uCeG0Svky14AaABAg.9q4onuSz6rb9q5yO7-t26P,"@Совет-т1е Бокаевтар тіл мәселесін көтөриваткан жоқ, олар  биздин халық аргарай өмір қалай болатын, ойлап жүр.",kk,True
UgztRRV-2dCcTsSnl9l4AaABAg,Санжар тек АЛҒА,kk,True
UgyBNfJickEESswzZNJ4AaABAg,Нағыз жанашыр жігіт ❤,kk,True
UgzYgmBANrMX8AKVg814AaABAg.9myVCty4Yuz9mz3fYfaCrB,Санжар Боқаевқа дауыс береиік Қазақ  елене осындаи  жігерлі азамат керек Ала жарболсын тек алға аиналаиын....,kk,True
Ugx05VNEq1joXMJJH954AaABAg,Красавчик мине нагыз казак батыры,kk,True
UgzBv7DvVhnbDF9rgbJ4AaABAg,Оңбағандар!  Деньги отмывают!,kk,True
UgxF_pIHw0fCzpAX58t4AaABAg,"Жарайсың Санжар!❤
Жексұрындар  табиғатты құртып жатыр!
Где Министерство по эологии?😮",kk,True
Ugw4ZWkJmkCOi9eqZkV4AaABAg,Санжар тек алға. Вы надежда казахского народа,kk,True
Ugxkj7rGeRRSHp3BQap4AaABAg,Құдайдан қорқу керек шенеунік мырзалар судың да сұрауы бар оны ұмытпау керек,kk,True
Ugz5hMhy-fiLMXlH4sd4AaABAg,Санжар сен батырсын.,kk,True
UgypInVEzz4IBrlEMMl4AaABAg,Санжар Алға!!!,kk,True
UgyRWyL7TmbblvffPt54AaABAg,"Дұрыс айтады, жарайсың Санжар.",kk,True
UgwaFai3KdRUiV6wxAJ4AaABAg,"Дұрыс айтасын, еаэске кіргелі ресей импорты қарқындап өсіп кетті",kk,True
UgwIDSL37n1Uf2v3o354AaABAg,Шарлапаев қуамасын утил мен первичка по любому алынады дл конца тұрамыз,kk,True
UgyxOgRi0p-AOE9X7up4AaABAg,Биреудин дуниесин ат усти. Карауды кашан коясындар. Леви истеуди кашан коясындар. Озимиздин. Озимизге жумыс истеуди кошан бастайсындар. Назарбаевтардын котин жабуды кашан коясындар. Жуени тубигеили. Озгерту керек. Артын жапкандарды ату. А. З,kk,True
UgxOXmnisJK6v14qatp4AaABAg,"Мен баланы жұмсаймын, бала кішісін жұмсайды, кішісі иті  жұмсайды, ит құйрықты жұмсайды. У нас все вот так. И в министерстве так, все зам.замами работают.",kk,True
UgzZ4NiP7QLKXQ8IIAZ4AaABAg,Санжар кол аягына дерт бермесин халыктын муддесин коргап журсин аман жур нагыз азамат сен корыкпайсын !!!❤❤,kk,True
Ugxa0c7s43ZfLPwyHgZ4AaABAg,Санжар красавчик тек алга,kk,True
UgzRhCP_uTd8TvHf3KB4AaABAg,"ХАЛКЫМ,ТИЙНДАП,ТИЙНДЫ,САНАП,КУН,КОРЫП,ЖАТКАНДА,МЫНАУ,КАЙДАН,КЕЛЕГДЕР,,МИЛАРД,ТАП,ХАЛЫКТЫ,ТОНАП,ЖАТЫРГОЙ,СКЛЯРМЕН,ЛАБРЕНТИ,СОТТАУ,КЕРЕК,ЖАЗАЛАУ,КЕРЕК,",kk,True
UgwJVjG7kbEu6Wz42Bp4AaABAg,Санжар сізді қолдаймыз аэс ке қарсымыз.  Бәрін дурыс айтасыз.,kk,True
UgzgxDzL5xM9AJGtRTl4AaABAg,Ақ жол!!!Халқыңа пайдаң тиді дегім келеді. Билік қазақ деген халыққа қызмет істеу керек,kk,True
Ugx9k0HonS8KooZqIeB4AaABAg,"Срочно нужен китайский закон ввести в РК. Елдің жауын, ұрыларды үкіметті тонағандар ды ату керек ынтымаққа шығарып аяп қажет жоқ. Оларды тамақтап түрмеде ұстап қажеті жоқ. Емі 9гр. Парақорларды түбімен құрту керек. Заңға енгізу керек. Не масқара бұл. Сұмдыққо. Шшс тұқымың құрғырлар. Қарғыс атқырлар. 
Санжар Аман бол. Президент болш. Бұйырса",kk,True
UgySxM_cPnTyPbQStv94AaABAg,Шайнап берді ғой енді жауап күтеміз?,kk,True
Ugx2u5zxlEnG6TWEHWZ4AaABAg,Санжарды антикордың бастығы ету керек сонда көп ұрыны отырғызып көп ақшаны заңды түрде қайтара алады деп ойлайм,kk,True
UgxJqaEsCTVJXd19Qax4AaABAg,Қошанов сендерге кім сенеді жемқорларға халық сенбейді мына істеп жатқандарың адам  сыйламайсыңдар білімсіздер мәдениет жоқ аманатты түп орнымен құрту керек ұятсыздар,kk,True
Ugwsgh1wSdKi9TuyLNB4AaABAg,Санжар кімсің Аблязов не оттап отыр,kk,True
Ugwy7X3HrrP8760Ns7x4AaABAg,Скляр проблема болды казак халкына,kk,True
UgxbzuB2w0S3U4hc6OF4AaABAg,"Ас саламу алейкум баршанызга,  осы Шарлапбаевты орнынан алуға не кедергі? Қалай жасасақ орнынан ала аламыз, үкімет басындағы ағаларымыз неге үнсіз отыр? Петиция жазайық, орнынан алуға,  кім қойды оны тайрандатып?",kk,True
Ugyl7cXUzNzifCMgPLB4AaABAg,Тоқаев вин код назарбаева.,kk,True
UgyZqtfxWeqa8Br2BYB4AaABAg,Алға бауырым сенімен бірге Қазақ елі,kk,True
UgxMn9kVpJ4MpHfjSxh4AaABAg,"Қашанғы шыдауға болады, бір күні жарыламыз, сол кезде болады қуырдақтың көкесі",kk,True
UgwGy1Sd1R6hPg3YNg94AaABAg,КОЛДАЙМЫЗ!,kk,True
UgyOm5Wm6SGLMXEGe3p4AaABAg,Дұрыс аитасың інім Алла тағала жар болсын біз біргеміз  оңбаған дар,kk,True
Ugzeqc3Tla1eN5WgKNp4AaABAg,Оңбаған министр,kk,True
Ugxn-2z6R1UnOL6f6hB4AaABAg,"Үкімет халық жаулар деген ой келет. Булар ЗА...БАЛ , ШІШСІГ ҮКІМЕТ не шайнап жүр.
Халықты ойламасандар кетіндерш .",kk,True
UgxQHv8XjyyNjLYPQSJ4AaABAg.A5SjBjU_SiGA5Sjwr6FL2K,Толык келсем,kk,True
UgyLgcYP786RAxwWvbd4AaABAg,Сатқын үкіметті қуу керек,kk,True
Ugy1KnkTrnEAmcvovGx4AaABAg,Сақ бол Санжар.,kk,True
Ugxvg8k1EO3QRKGQpWJ4AaABAg,Красавчик. Алға Бокаев. Голосуйте за него кто может.,kk,True
Ugzv1p04WNjyVcvzuMB4AaABAg,"Санжар балам, бір Аллам саған жар болсын. Шығар бұлардың халықты тонаған ақшаларын,",kk,True
Ugz1kGC-UChSBuuoIZJ4AaABAg,Санжарды қолдаймыз.,kk,True
Ugw_4QStY3EUzOQungl4AaABAg,Санжар жарайсың. 💪💪💪,kk,True
Ugy9YGqPG7wFaqqOLWd4AaABAg,Санжар  молодец ! Халыктын Козин остип Аша Бер !,kk,True
UgzN2Ea8vSmBgqEiCdB4AaABAg.ABMFrpqX5VMABNIwkX9ZVG,Олар Құдайға сенеді деп кім айтты саған?,kk,True
UgzPkxiUX-KNfEd_RbZ4AaABAg,Әй сатқын құл неге арланбайды өтірік айтқанына бала шағасы отбасы бар емеспа мына арсыз құлдар не сұмдық бәрін алып тастау керек халық қиналып отыр,kk,True
UgzzlveMvIdVt2WSuKx4AaABAg,"Емаааа ,масқара, ее сұмдық",kk,True
UgwlguNFBrD7t1q3_e94AaABAg,Орыстарға айттып отырсынба мангурт,kk,True
Ugzwkb1GggIcg-35_aR4AaABAg,Не деген сұмдық 😮,kk,True
UgyIfXk-n9PuPxxttrx4AaABAg,"Санжардын Алдында Уйалмай  Сылтаумен Кутыл АК  Боласындар Калык Корып Отыр 
..",kk,True
Ugz8ca8B-kYWWyUItgh4AaABAg,Алға Санжар молодец,kk,True
UgxT1jkYPrVjqAfGRW54AaABAg,"Санжар,Аман САУ,мыкты болыныз 😊❤❤❤🎉🎉🎉",kk,True
UgxB5HJXATGMAdq_VAJ4AaABAg,"Дурыс шешім,қолдаймын!",kk,True
UgzJTVFuMPP7aC7ipdx4AaABAg,Бұл очкарик ойлап жүрма халықты ақымақ деп.Кенкелес очкарик,kk,True
UgxJbI4ws_sBEA9a2pt4AaABAg,"Жемқорлықтын, паранын схемалары өте көп бәрі грамотно істелінеді, дәлелдей алмайсын әкин",kk,True
UgzV9rCwRoi163fkvKd4AaABAg,Обманули дурачка....😂 Ит үреді көш жүреді 😢,kk,True
UgxA0hPr8gE7s5mJSmF4AaABAg,Осындай жігіттерді билікке қою керек,kk,True
UgxLjFVglBV7zVHFIqZ4AaABAg,Халық нанға теңге таппай жүр Досаев не қарап жүр орынды босатыңдар,kk,True
UgxWlwzAM8bc4lE6OB54AaABAg,"Асқар Мамин шалдың, қыздарының тесігін жалаумен өтті, халық үшін түк, ештеңе істеген жоқ. оны жауапқа тарту керек еді әлі де кеш емес, барған жерінде тек өтрік айтып жүрген",kk,True
UgwgJ-lClBFHgIXYTOh4AaABAg,"Молодец жигиттер тоқтамаңдар Алла куш қуат берсин , шарлапайды жоқ қылу керек .",kk,True
Ugy2a-QPV5vDdd_jooN4AaABAg,"Таң қалатын түгі жоқ.
Бұл осындай ҚЫЗЫҚСТАН.😂",kk,True
UgzzjenaNFkb4_qnzdV4AaABAg,"Әкім , сот  , полиция басшыларын халық сайламаса  президент тағайындағандар тек бұйрықпен айт дегенін  ғана айтып  сайрап отырады",kk,True
